sensor_id,timestamp,track_section,gps_lat,gps_lon,acc_x_ms2,acc_y_ms2,acc_z_ms2,gyro_roll,gyro_pitch,gyro_yaw,vibration_magnitude,vibration_spike_pct,is_anomaly,aknn_distance_to_baseline,anomaly_confidence,flag_dispatched_to_pillar_d
DEV-34297,2026-06-10 08:38:45.000,Kolkata-Asansol,23.68°N,86.98°E,-0.0581,0.0075,9.6586,0.0189,0.0042,0.0266,0.1623,35.2,False,0.0279,0.0,False
DEV-81394,2026-06-12 05:28:46.000,Chennai-Vellore,12.91°N,79.13°E,0.3733,0.0537,9.7407,-0.0485,-0.0222,-0.0037,0.3835,219.6,False,0.0452,0.0,False
DEV-22018,2026-06-10 23:16:28.000,Jaipur-Ajmer,26.45°N,74.64°E,0.2123,-0.0664,9.9102,-0.0182,-0.0036,0.0069,0.244,103.3,False,0.0578,0.0,False
DEV-28970,2026-06-11 09:49:59.000,Mumbai-Pune,18.52°N,73.86°E,0.1764,0.0277,9.7936,-0.026,-0.0074,0.0094,0.1793,49.4,False,0.0227,0.0,False
DEV-69781,2026-06-10 14:48:52.000,Kolkata-Asansol,23.68°N,86.98°E,0.1417,-0.1734,9.7323,0.0017,0.0257,-0.0008,0.237,97.5,False,0.068,0.0,False
DEV-67050,2026-06-11 02:41:13.000,Chennai-Vellore,12.91°N,79.13°E,0.9413,0.2546,10.7955,-0.0888,-0.1518,0.3532,1.3864,1055.3,True,0.8223,0.934,True
DEV-53335,2026-06-11 14:46:41.000,Mumbai-Pune,18.52°N,73.86°E,0.234,0.1172,9.7543,0.0122,-0.0019,-0.0037,0.2676,123.0,False,0.022,0.0,False
DEV-90800,2026-06-11 11:36:55.000,Delhi-Agra,27.18°N,78.01°E,-0.0532,-0.1284,9.9375,0.0077,0.0255,-0.003,0.1886,57.2,False,0.0312,0.0,False
DEV-16494,2026-06-11 15:49:00.000,Chennai-Vellore,12.91°N,79.13°E,0.1434,-0.1041,9.7448,0.0202,-0.0128,0.009,0.1888,57.3,False,0.0617,0.0,False
DEV-49283,2026-06-12 01:13:19.000,Chennai-Vellore,12.91°N,79.13°E,0.0599,0.1005,9.835,0.0101,-0.0116,0.0053,0.1196,0,False,0.0341,0.0,False
DEV-46922,2026-06-10 11:42:22.000,Mumbai-Pune,18.52°N,73.86°E,0.1806,-0.084,9.7133,-0.0095,-0.0102,0.0129,0.2214,84.5,False,0.0448,0.0,False
DEV-43737,2026-06-11 13:38:54.000,Delhi-Agra,27.18°N,78.01°E,-0.0566,0.0818,9.9574,-0.0264,-0.0005,-0.0129,0.1778,48.2,False,0.0671,0.0,False
DEV-43879,2026-06-12 15:39:01.000,Mumbai-Pune,18.52°N,73.86°E,-0.2726,0.168,9.6966,-0.0178,0.0015,0.0234,0.3397,183.1,False,0.0365,0.0,False
DEV-83578,2026-06-11 14:49:58.000,Mumbai-Pune,18.52°N,73.86°E,0.2251,-0.1672,9.8015,0.0243,-0.0131,-0.0196,0.2805,133.8,False,0.0303,0.0,False
DEV-79884,2026-06-10 22:20:58.000,Vadodara-Surat,22.30°N,73.10°E,-0.0786,-0.0002,9.7883,-0.0316,0.0051,0.0193,0.0815,0,False,0.0586,0.0,False
DEV-68398,2026-06-12 22:14:59.000,Kolkata-Asansol,23.68°N,86.98°E,0.0629,-0.0222,9.9247,0.0438,0.0338,-0.0004,0.1327,10.6,False,0.0277,0.0,False
DEV-92614,2026-06-12 08:20:12.000,Delhi-Agra,27.18°N,78.01°E,-0.0443,0.0048,9.7304,0.038,-0.013,-0.0011,0.0912,0,False,0.0626,0.0,False
DEV-84276,2026-06-11 12:03:32.000,Mumbai-Pune,18.52°N,73.86°E,0.0248,-0.0607,9.8138,-0.0054,0.0169,0.0008,0.0657,0,False,0.046,0.0,False
DEV-56631,2026-06-11 04:09:53.000,Chennai-Vellore,12.91°N,79.13°E,0.1228,0.1324,9.674,-0.0151,0.0206,0.019,0.2261,88.4,False,0.0264,0.0,False
DEV-53354,2026-06-12 14:42:33.000,Vadodara-Surat,22.30°N,73.10°E,0.0885,-0.0816,9.7511,0.0116,-0.0053,-0.0144,0.134,11.7,False,0.0549,0.0,False
DEV-19015,2026-06-12 03:43:47.000,Jaipur-Ajmer,26.45°N,74.64°E,0.1861,-0.0344,9.6788,0.0154,0.0243,-0.0096,0.2303,91.9,False,0.0357,0.0,False
DEV-58625,2026-06-11 08:15:01.000,Kolkata-Asansol,23.68°N,86.98°E,-0.0079,0.1067,9.7844,0.0054,0.0042,0.0185,0.11,0,False,0.0229,0.0,False
DEV-50635,2026-06-10 20:54:21.000,Mumbai-Pune,18.52°N,73.86°E,0.056,0.1143,9.9299,-0.0135,0.0148,0.0024,0.1749,45.8,False,0.0475,0.0,False
DEV-98447,2026-06-10 19:20:01.000,Mumbai-Pune,18.52°N,73.86°E,-0.0162,-0.0194,9.8199,0.0218,-0.0208,-0.0085,0.0271,0,False,0.0681,0.0,False
DEV-84590,2026-06-11 10:51:13.000,Kolkata-Asansol,23.68°N,86.98°E,0.26,0.0433,9.9258,-0.0021,-0.0104,-0.031,0.2879,139.9,False,0.0716,0.0,False
DEV-18442,2026-06-11 09:46:29.000,Kolkata-Asansol,23.68°N,86.98°E,0.1552,0.1778,9.9097,0.0157,-0.0418,0.0025,0.2562,113.5,False,0.0479,0.0,False
DEV-31413,2026-06-10 19:42:47.000,Vadodara-Surat,22.30°N,73.10°E,0.0283,-0.035,9.8293,0.0352,0.0246,-0.0314,0.049,0,False,0.0297,0.0,False
DEV-30903,2026-06-11 22:42:40.000,Kolkata-Asansol,23.68°N,86.98°E,-0.1203,0.0513,9.7413,0.0058,0.0314,-0.0244,0.1477,23.1,False,0.0319,0.0,False
DEV-38249,2026-06-10 15:43:10.000,Kolkata-Asansol,23.68°N,86.98°E,-0.0781,-0.0614,9.8382,0.0081,-0.0503,0.0269,0.1033,0,False,0.0323,0.0,False
DEV-69807,2026-06-10 06:43:31.000,Delhi-Agra,27.18°N,78.01°E,0.5998,1.4531,8.4448,0.236,0.5393,0.4499,2.0821,1635.1,True,0.7239,0.975,True
DEV-94116,2026-06-11 13:05:00.000,Delhi-Agra,27.18°N,78.01°E,-0.107,-0.0705,9.8336,-0.0139,-0.0001,-0.0093,0.1303,8.6,False,0.0422,0.0,False
DEV-13806,2026-06-10 10:04:53.000,Vadodara-Surat,22.30°N,73.10°E,0.0505,0.077,9.6906,-0.0168,0.0049,-0.0084,0.1508,25.7,False,0.033,0.0,False
DEV-12147,2026-06-12 10:11:28.000,Delhi-Agra,27.18°N,78.01°E,-1.9304,-0.415,11.3334,-0.2364,0.2283,-0.4989,2.4939,1978.3,True,0.5182,0.967,True
DEV-81626,2026-06-12 06:11:57.000,Delhi-Agra,27.18°N,78.01°E,0.0382,-0.0283,9.8604,-0.0294,0.0134,-0.0058,0.0693,0,False,0.0478,0.0,False
DEV-88737,2026-06-12 14:31:13.000,Vadodara-Surat,22.30°N,73.10°E,-0.2109,0.0253,9.6607,0.0011,-0.0239,0.0108,0.2596,116.3,False,0.0761,0.0,False
DEV-92434,2026-06-10 19:19:00.000,Mumbai-Pune,18.52°N,73.86°E,-1.4305,1.4454,7.8387,-0.2064,0.2985,0.3719,2.8322,2260.2,True,0.5613,0.95,True
DEV-43386,2026-06-10 19:05:54.000,Delhi-Agra,27.18°N,78.01°E,0.3628,0.0747,9.8246,-0.018,-0.0194,0.0114,0.3707,208.9,False,0.0749,0.0,False
DEV-23071,2026-06-12 10:46:17.000,Jaipur-Ajmer,26.45°N,74.64°E,0.0019,0.0908,9.8499,0.0241,0.0331,-0.0097,0.0992,0,False,0.0278,0.0,False
DEV-90503,2026-06-10 12:15:31.000,Vadodara-Surat,22.30°N,73.10°E,-0.1738,0.0377,9.8166,0.0184,-0.0078,-0.0144,0.178,48.3,False,0.023,0.0,False
DEV-29798,2026-06-13 00:43:30.000,Vadodara-Surat,22.30°N,73.10°E,0.2664,0.0685,9.8044,0.0052,-0.0098,-0.0078,0.2751,129.2,False,0.0412,0.0,False
DEV-32631,2026-06-12 00:47:56.000,Kolkata-Asansol,23.68°N,86.98°E,-0.0321,-0.0706,9.7406,0.0379,0.0021,-0.0174,0.1041,0,False,0.0305,0.0,False
DEV-29615,2026-06-12 23:55:23.000,Chennai-Vellore,12.91°N,79.13°E,-0.0011,-0.091,9.7626,-0.0045,0.0391,0.004,0.1026,0,False,0.0287,0.0,False
DEV-35598,2026-06-11 09:21:22.000,Delhi-Agra,27.18°N,78.01°E,-0.1173,0.1979,9.7131,-0.0156,0.0077,-0.0079,0.2496,108.0,False,0.0644,0.0,False
DEV-75824,2026-06-10 06:06:35.000,Jaipur-Ajmer,26.45°N,74.64°E,0.1377,0.309,9.7862,0.0208,0.0032,-0.0016,0.3391,182.6,False,0.0704,0.0,False
DEV-99537,2026-06-11 18:20:34.000,Kolkata-Asansol,23.68°N,86.98°E,0.0204,-0.0086,9.669,0.008,0.0193,0.0009,0.1427,18.9,False,0.0427,0.0,False
DEV-33810,2026-06-11 18:57:14.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.2331,-0.1584,9.8549,0.0281,-0.028,0.0004,0.2854,137.8,False,0.0438,0.0,False
DEV-72149,2026-06-12 04:12:52.000,Jaipur-Ajmer,26.45°N,74.64°E,0.1916,-0.0523,9.7863,0.0133,0.0179,0.031,0.2,66.7,False,0.0391,0.0,False
DEV-89244,2026-06-10 18:24:54.000,Delhi-Agra,27.18°N,78.01°E,-0.0257,-0.0093,9.8807,0.0098,-0.0107,-0.0022,0.0758,0,False,0.028,0.0,False
DEV-63806,2026-06-12 05:37:53.000,Mumbai-Pune,18.52°N,73.86°E,0.077,-0.0302,9.8031,0.0075,0.0443,-0.0172,0.083,0,False,0.0331,0.0,False
DEV-30207,2026-06-10 17:02:30.000,Kolkata-Asansol,23.68°N,86.98°E,0.0109,-0.1863,9.74,0.0123,-0.0311,0.0055,0.1993,66.1,False,0.0587,0.0,False
DEV-77419,2026-06-10 18:33:03.000,Kolkata-Asansol,23.68°N,86.98°E,-0.1913,-0.2554,9.885,0.0052,-0.0079,0.01,0.3278,173.2,False,0.0216,0.0,False
DEV-85221,2026-06-12 06:42:07.000,Kolkata-Asansol,23.68°N,86.98°E,0.0822,0.1809,9.8268,0.0245,0.0036,-0.0036,0.1994,66.2,False,0.0521,0.0,False
DEV-19996,2026-06-12 19:58:02.000,Delhi-Agra,27.18°N,78.01°E,0.1529,0.1851,9.9449,0.0196,0.0312,0.0157,0.2754,129.5,False,0.0423,0.0,False
DEV-62620,2026-06-11 03:33:33.000,Kolkata-Asansol,23.68°N,86.98°E,0.1758,-0.1265,9.6531,-0.0096,-0.0239,-0.005,0.2674,122.8,False,0.0379,0.0,False
DEV-27506,2026-06-10 06:36:51.000,Vadodara-Surat,22.30°N,73.10°E,0.1029,0.0679,9.7839,-0.0024,-0.0062,0.0119,0.126,5.0,False,0.0702,0.0,False
DEV-42053,2026-06-12 07:03:31.000,Vadodara-Surat,22.30°N,73.10°E,-1.7856,1.2585,7.7209,-0.0144,-0.3989,0.1298,3.0227,2418.9,True,1.0739,0.952,True
DEV-26947,2026-06-13 03:53:16.000,Chennai-Vellore,12.91°N,79.13°E,-0.0601,0.2377,9.8091,-0.0345,0.0157,0.0109,0.2452,104.3,False,0.0331,0.0,False
DEV-18383,2026-06-12 05:57:02.000,Delhi-Agra,27.18°N,78.01°E,0.2191,0.2143,9.8281,-0.0117,0.0013,0.0026,0.307,155.8,False,0.0227,0.0,False
DEV-24669,2026-06-10 17:52:34.000,Kolkata-Asansol,23.68°N,86.98°E,0.0829,0.3149,9.7919,0.0226,-0.0411,-0.0021,0.3261,171.8,False,0.0254,0.0,False
DEV-22653,2026-06-12 20:49:11.000,Kolkata-Asansol,23.68°N,86.98°E,0.0699,-0.109,9.6404,-0.0348,-0.0053,0.0226,0.2134,77.8,False,0.0591,0.0,False
DEV-32032,2026-06-11 19:24:20.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0028,-0.024,9.8263,0.0209,-0.0276,0.0132,0.0291,0,False,0.0624,0.0,False
DEV-52174,2026-06-10 10:32:34.000,Vadodara-Surat,22.30°N,73.10°E,0.0292,0.0672,9.7581,0.0214,0.0034,0.0063,0.0898,0,False,0.0579,0.0,False
DEV-64778,2026-06-11 05:47:06.000,Delhi-Agra,27.18°N,78.01°E,0.2427,-0.1684,9.8053,-0.0004,-0.0188,0.0181,0.2954,146.2,False,0.0705,0.0,False
DEV-69950,2026-06-12 02:51:06.000,Delhi-Agra,27.18°N,78.01°E,-0.1895,-0.0651,9.885,0.0074,-0.0039,-0.0085,0.2139,78.3,False,0.0654,0.0,False
DEV-98234,2026-06-13 01:58:47.000,Delhi-Agra,27.18°N,78.01°E,0.0843,0.1372,9.9371,-0.0264,-0.0423,-0.0003,0.2051,70.9,False,0.0674,0.0,False
DEV-81084,2026-06-13 03:53:09.000,Delhi-Agra,27.18°N,78.01°E,-0.3203,0.0264,9.8727,0.0091,0.0213,0.0139,0.3274,172.8,False,0.0748,0.0,False
DEV-34886,2026-06-12 12:36:59.000,Chennai-Vellore,12.91°N,79.13°E,-0.1087,0.0253,9.6138,-0.0167,0.0417,0.0255,0.2257,88.1,False,0.0293,0.0,False
DEV-55787,2026-06-11 18:50:03.000,Delhi-Agra,27.18°N,78.01°E,0.0314,0.1625,9.891,0.0146,-0.0531,-0.002,0.1843,53.6,False,0.0739,0.0,False
DEV-63223,2026-06-11 15:34:31.000,Jaipur-Ajmer,26.45°N,74.64°E,0.1137,-0.1156,9.724,0.042,-0.0027,-0.0232,0.1835,52.9,False,0.0772,0.0,False
DEV-80546,2026-06-11 17:07:06.000,Chennai-Vellore,12.91°N,79.13°E,-0.0919,-0.102,9.757,-0.014,-0.002,-0.0008,0.1472,22.7,False,0.0514,0.0,False
DEV-75951,2026-06-12 20:21:14.000,Jaipur-Ajmer,26.45°N,74.64°E,0.001,0.0474,9.8861,0.0196,0.0096,-0.002,0.0897,0,False,0.0617,0.0,False
DEV-98546,2026-06-11 07:39:24.000,Kolkata-Asansol,23.68°N,86.98°E,0.1301,-0.1373,9.7448,-0.0043,-0.0067,-0.008,0.2001,66.8,False,0.021,0.0,False
DEV-56386,2026-06-12 10:09:05.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.1113,0.0729,9.8873,-0.0058,-0.0092,0.0061,0.1539,28.3,False,0.0545,0.0,False
DEV-88950,2026-06-10 12:51:34.000,Delhi-Agra,27.18°N,78.01°E,0.059,0.1593,9.6696,-0.0233,0.0093,0.0114,0.2204,83.7,False,0.0364,0.0,False
DEV-92234,2026-06-11 13:41:13.000,Jaipur-Ajmer,26.45°N,74.64°E,0.0216,-0.1957,9.8897,-0.0172,-0.0169,-0.0102,0.2124,77.0,False,0.0485,0.0,False
DEV-83719,2026-06-12 13:41:36.000,Kolkata-Asansol,23.68°N,86.98°E,-0.4314,-0.2198,9.8892,0.0083,-0.0169,-0.0117,0.4906,308.8,False,0.0202,0.0,False
DEV-46149,2026-06-12 14:55:56.000,Kolkata-Asansol,23.68°N,86.98°E,-0.0689,-0.1297,9.6966,-0.011,0.0097,-0.0099,0.1856,54.7,False,0.0245,0.0,False
DEV-92564,2026-06-11 19:04:06.000,Delhi-Agra,27.18°N,78.01°E,0.0933,-0.2202,9.8777,0.0145,-0.0054,0.0161,0.2485,107.1,False,0.0406,0.0,False
DEV-51423,2026-06-11 11:01:48.000,Jaipur-Ajmer,26.45°N,74.64°E,0.0256,-0.0532,9.7086,0.0236,-0.0154,-0.0025,0.1173,0,False,0.0206,0.0,False
DEV-14115,2026-06-12 02:02:58.000,Delhi-Agra,27.18°N,78.01°E,-0.1496,-0.0111,10.0166,0.0032,0.0308,0.0212,0.2553,112.8,False,0.0298,0.0,False
DEV-43117,2026-06-10 16:09:39.000,Chennai-Vellore,12.91°N,79.13°E,-1.8495,1.1166,9.9502,-0.0442,-0.2673,-0.0656,2.165,1704.2,True,0.7189,0.918,True
DEV-41058,2026-06-11 22:30:25.000,Kolkata-Asansol,23.68°N,86.98°E,0.0818,0.1652,9.8988,0.0059,-0.0125,-0.0162,0.2046,70.5,False,0.0571,0.0,False
DEV-68599,2026-06-12 11:39:32.000,Chennai-Vellore,12.91°N,79.13°E,0.2975,-0.3083,9.7316,-0.0068,0.0023,-0.0019,0.4355,262.9,False,0.0673,0.0,False
DEV-88176,2026-06-13 00:38:33.000,Vadodara-Surat,22.30°N,73.10°E,0.6282,2.202,9.5271,-0.6638,-0.3849,0.2294,2.3073,1822.8,True,0.7169,0.926,True
DEV-48560,2026-06-13 03:11:59.000,Mumbai-Pune,18.52°N,73.86°E,0.0956,0.0535,9.6729,-0.0149,0.0293,-0.003,0.1755,46.2,False,0.0459,0.0,False
DEV-94245,2026-06-11 23:28:06.000,Vadodara-Surat,22.30°N,73.10°E,-0.2378,0.0242,9.8498,0.0012,-0.0204,0.0027,0.2423,101.9,False,0.0682,0.0,False
DEV-43038,2026-06-10 08:16:26.000,Vadodara-Surat,22.30°N,73.10°E,0.0412,0.111,9.8005,-0.0058,-0.0022,0.0124,0.1188,0,False,0.0279,0.0,False
DEV-31605,2026-06-12 01:20:55.000,Vadodara-Surat,22.30°N,73.10°E,-0.0209,0.1087,9.6578,0.0203,-0.0362,0.0195,0.1882,56.8,False,0.0381,0.0,False
DEV-51343,2026-06-10 08:48:43.000,Chennai-Vellore,12.91°N,79.13°E,0.0131,-0.0589,9.9029,-0.0147,-0.021,0.0067,0.1108,0,False,0.0759,0.0,False
DEV-48652,2026-06-12 13:55:57.000,Delhi-Agra,27.18°N,78.01°E,0.0475,-0.049,9.8686,0.0007,0.0263,-0.009,0.09,0,False,0.0464,0.0,False
DEV-88745,2026-06-10 08:08:26.000,Mumbai-Pune,18.52°N,73.86°E,-0.1477,0.0146,9.6925,-0.0078,-0.0123,0.018,0.1893,57.8,False,0.0462,0.0,False
DEV-53649,2026-06-10 18:25:53.000,Vadodara-Surat,22.30°N,73.10°E,0.0766,-0.1351,9.7745,0.0214,0.0095,0.004,0.1593,32.8,False,0.0637,0.0,False
DEV-21980,2026-06-10 21:53:09.000,Vadodara-Surat,22.30°N,73.10°E,0.1529,-0.2263,9.9333,0.0114,-0.0231,0.0135,0.2997,149.8,False,0.0758,0.0,False
DEV-45481,2026-06-10 10:57:03.000,Jaipur-Ajmer,26.45°N,74.64°E,0.0215,0.2077,9.9417,0.0415,-0.021,0.0005,0.2469,105.8,False,0.0522,0.0,False
DEV-50012,2026-06-11 21:43:39.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0752,0.0868,9.7639,-0.0227,0.0126,0.0175,0.1238,3.2,False,0.0302,0.0,False
DEV-68802,2026-06-12 19:17:26.000,Mumbai-Pune,18.52°N,73.86°E,0.044,-0.0429,9.8806,0.0157,-0.0276,0.0014,0.0936,0,False,0.024,0.0,False
DEV-40188,2026-06-11 06:27:57.000,Vadodara-Surat,22.30°N,73.10°E,-0.0931,-0.0863,9.7598,-0.009,-0.0152,0.0034,0.1365,13.8,False,0.0659,0.0,False
DEV-70456,2026-06-12 04:30:12.000,Delhi-Agra,27.18°N,78.01°E,0.1018,0.0999,9.6802,-0.006,-0.0011,-0.0073,0.1929,60.7,False,0.0271,0.0,False
DEV-40325,2026-06-12 00:16:35.000,Mumbai-Pune,18.52°N,73.86°E,0.1651,-0.0167,9.8003,0.0387,-0.0044,-0.0025,0.1662,38.5,False,0.0493,0.0,False
DEV-94450,2026-06-11 20:54:27.000,Vadodara-Surat,22.30°N,73.10°E,0.0744,0.0594,9.932,0.0176,-0.0056,-0.0103,0.1548,29.0,False,0.0513,0.0,False
DEV-32818,2026-06-12 01:45:15.000,Delhi-Agra,27.18°N,78.01°E,0.1655,0.0317,9.7616,-0.0027,0.0064,-0.0029,0.1753,46.1,False,0.0488,0.0,False
DEV-50072,2026-06-11 16:36:15.000,Delhi-Agra,27.18°N,78.01°E,0.8967,-1.4175,9.6797,0.1316,0.1584,0.296,1.6824,1302.0,True,0.7564,0.977,True
DEV-99857,2026-06-11 05:50:35.000,Jaipur-Ajmer,26.45°N,74.64°E,0.1,-0.1943,9.9011,0.0074,0.0123,-0.0106,0.2368,97.3,False,0.0487,0.0,False
DEV-87181,2026-06-11 03:18:06.000,Mumbai-Pune,18.52°N,73.86°E,-0.2445,0.0042,9.7369,0.0069,0.019,0.0233,0.2552,112.7,False,0.0759,0.0,False
DEV-44339,2026-06-13 05:51:59.000,Mumbai-Pune,18.52°N,73.86°E,0.0316,-0.0599,9.7612,-0.0094,-0.0253,0.0187,0.0835,0,False,0.0783,0.0,False
DEV-72874,2026-06-11 06:51:50.000,Vadodara-Surat,22.30°N,73.10°E,-0.2361,-0.0964,9.7955,-0.0091,-0.0249,-0.0038,0.2554,112.8,False,0.0337,0.0,False
DEV-96975,2026-06-10 07:14:06.000,Kolkata-Asansol,23.68°N,86.98°E,0.113,-0.1581,9.7908,0.0075,0.0231,0.0103,0.1953,62.8,False,0.0513,0.0,False
DEV-97817,2026-06-12 23:52:16.000,Mumbai-Pune,18.52°N,73.86°E,-0.0336,0.0928,9.9381,-0.0132,-0.0098,0.0239,0.1617,34.8,False,0.0569,0.0,False
DEV-84844,2026-06-11 15:20:15.000,Kolkata-Asansol,23.68°N,86.98°E,0.1576,0.2318,9.7148,0.025,-0.0283,0.0013,0.296,146.7,False,0.0409,0.0,False
DEV-80623,2026-06-11 19:51:28.000,Delhi-Agra,27.18°N,78.01°E,-0.0147,-0.2305,9.8522,0.0035,-0.0247,0.0072,0.2348,95.7,False,0.0566,0.0,False
DEV-69225,2026-06-12 23:19:54.000,Jaipur-Ajmer,26.45°N,74.64°E,0.1468,-0.1887,9.7796,0.0238,-0.028,-0.0251,0.241,100.8,False,0.0739,0.0,False
DEV-44848,2026-06-11 15:39:02.000,Vadodara-Surat,22.30°N,73.10°E,0.0007,-0.1473,9.8639,-0.0079,-0.0043,0.006,0.1569,30.8,False,0.0677,0.0,False
DEV-93649,2026-06-10 21:00:30.000,Chennai-Vellore,12.91°N,79.13°E,0.1281,-0.104,9.7345,0.0154,0.0279,0.012,0.1815,51.2,False,0.0218,0.0,False
DEV-80617,2026-06-11 20:27:34.000,Kolkata-Asansol,23.68°N,86.98°E,-0.1704,0.0596,9.8267,-0.0259,-0.045,-0.0278,0.1813,51.1,False,0.0248,0.0,False
DEV-85085,2026-06-13 02:49:54.000,Mumbai-Pune,18.52°N,73.86°E,0.0244,-0.0167,9.8426,-0.0281,0.0257,-0.0215,0.044,0,False,0.0578,0.0,False
DEV-38968,2026-06-10 18:09:18.000,Vadodara-Surat,22.30°N,73.10°E,-0.1277,-0.0538,9.9053,0.0318,0.0236,-0.0091,0.1682,40.2,False,0.0694,0.0,False
DEV-11558,2026-06-11 09:12:35.000,Vadodara-Surat,22.30°N,73.10°E,-0.1367,-0.1653,9.7941,-0.001,-0.009,-0.0376,0.2151,79.3,False,0.0661,0.0,False
DEV-11367,2026-06-12 06:42:37.000,Mumbai-Pune,18.52°N,73.86°E,-0.014,-0.0214,9.8086,-0.0102,0.0015,0.0198,0.0256,0,False,0.0349,0.0,False
DEV-65914,2026-06-12 20:27:07.000,Kolkata-Asansol,23.68°N,86.98°E,-0.1523,-0.0606,9.9166,0.03,-0.0087,0.0091,0.1955,62.9,False,0.0225,0.0,False
DEV-27777,2026-06-10 10:18:05.000,Jaipur-Ajmer,26.45°N,74.64°E,0.1237,-0.1903,9.8883,-0.025,0.0172,0.0035,0.2401,100.1,False,0.038,0.0,False
DEV-62698,2026-06-12 10:02:16.000,Chennai-Vellore,12.91°N,79.13°E,0.1246,0.0467,9.7641,-0.0333,-0.0195,0.0004,0.1408,17.3,False,0.0284,0.0,False
DEV-17910,2026-06-11 14:01:49.000,Vadodara-Surat,22.30°N,73.10°E,-0.1392,0.156,9.7612,0.0087,-0.0216,0.0214,0.2147,78.9,False,0.0623,0.0,False
DEV-69029,2026-06-12 03:37:47.000,Mumbai-Pune,18.52°N,73.86°E,0.4061,-0.0506,9.8562,-0.0178,-0.0334,0.0278,0.4118,243.2,False,0.0599,0.0,False
DEV-25163,2026-06-10 12:15:30.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.1097,0.0766,9.7207,-0.0132,-0.022,0.0207,0.1609,34.1,False,0.0261,0.0,False
DEV-69891,2026-06-11 03:07:48.000,Delhi-Agra,27.18°N,78.01°E,-0.0191,-0.0319,9.8735,0.0178,0.0015,0.0173,0.0736,0,False,0.0217,0.0,False
DEV-20775,2026-06-10 17:32:05.000,Kolkata-Asansol,23.68°N,86.98°E,0.2174,-0.0035,9.7481,0.0098,0.0,0.0094,0.2261,88.4,False,0.0427,0.0,False
DEV-52379,2026-06-11 00:33:37.000,Mumbai-Pune,18.52°N,73.86°E,-0.0433,-0.1188,9.8467,0.0021,0.0223,-0.0001,0.1317,9.8,False,0.0581,0.0,False
DEV-14911,2026-06-10 20:54:30.000,Mumbai-Pune,18.52°N,73.86°E,0.1396,-0.2448,9.757,0.0085,0.0508,-0.006,0.2867,138.9,False,0.0313,0.0,False
DEV-76730,2026-06-11 22:47:37.000,Kolkata-Asansol,23.68°N,86.98°E,-1.2469,0.0627,9.7183,0.4601,0.0484,0.1557,1.2518,943.2,True,1.1043,0.931,True
DEV-15885,2026-06-11 01:42:13.000,Chennai-Vellore,12.91°N,79.13°E,0.0034,-0.0867,9.7875,0.0126,0.0204,0.0021,0.0896,0,False,0.0451,0.0,False
DEV-32692,2026-06-11 11:16:56.000,Mumbai-Pune,18.52°N,73.86°E,0.1409,-0.1353,9.6476,-0.0322,0.0227,-0.0094,0.254,111.7,False,0.0503,0.0,False
DEV-41081,2026-06-12 13:35:55.000,Mumbai-Pune,18.52°N,73.86°E,-0.255,-0.0117,9.9025,-0.0243,-0.0233,0.0238,0.2715,126.3,False,0.0699,0.0,False
DEV-65681,2026-06-12 13:50:43.000,Mumbai-Pune,18.52°N,73.86°E,0.0633,-0.0405,9.7222,0.0012,0.0032,-0.002,0.1156,0,False,0.0684,0.0,False
DEV-14602,2026-06-13 03:53:40.000,Kolkata-Asansol,23.68°N,86.98°E,0.061,-0.196,9.8888,-0.0314,0.0055,-0.0252,0.2199,83.3,False,0.0322,0.0,False
DEV-57073,2026-06-13 02:57:59.000,Delhi-Agra,27.18°N,78.01°E,0.0203,-0.2576,9.7558,-0.0006,-0.0285,0.0041,0.264,120.0,False,0.0777,0.0,False
DEV-89304,2026-06-10 22:11:52.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.2096,0.1144,9.6671,0.0117,0.0264,0.0133,0.2783,131.9,False,0.0207,0.0,False
DEV-61891,2026-06-13 00:29:35.000,Vadodara-Surat,22.30°N,73.10°E,-0.1049,0.1169,9.7556,-0.0158,0.0248,0.0027,0.1662,38.5,False,0.028,0.0,False
DEV-14567,2026-06-11 01:15:39.000,Delhi-Agra,27.18°N,78.01°E,0.0499,-0.0207,9.9015,-0.0326,0.0009,0.0063,0.1063,0,False,0.0634,0.0,False
DEV-45666,2026-06-11 07:55:49.000,Chennai-Vellore,12.91°N,79.13°E,0.2524,0.0093,9.835,0.0028,-0.0112,-0.0213,0.2538,111.5,False,0.026,0.0,False
DEV-50575,2026-06-10 21:39:44.000,Delhi-Agra,27.18°N,78.01°E,0.1112,-0.0012,9.7799,-0.0025,-0.0229,-0.0164,0.1152,0,False,0.0259,0.0,False
DEV-61088,2026-06-12 04:11:15.000,Delhi-Agra,27.18°N,78.01°E,-0.0625,0.2916,9.9375,0.0057,-0.0107,-0.0031,0.3243,170.2,False,0.079,0.0,False
DEV-11833,2026-06-12 21:01:38.000,Kolkata-Asansol,23.68°N,86.98°E,0.059,0.106,9.9635,-0.002,0.0035,-0.0093,0.1957,63.1,False,0.0359,0.0,False
